variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_301,-0.482815,-0.520788,-0.671390,-0.142997,2.138774,-2.259583,-1.800419,0.196377,-1.094815,-0.024331,-0.092594,0.218821,-1.250635,1.052701,0.597648,-0.075585,0.429516,2.568259,0.218509,-1.320348,-0.471483,-0.002260,0.011675,0.467145,-0.963324,-0.135919,1.736497,0.330045,-0.109310,-0.502966,-1.922474,-0.094388,-0.250432,1.608911,-0.205067,-0.514017,0.780987,-0.239922,0.862168,1.084549,-0.668306,0.136887,-0.726142,-0.395187,0.365759,0.332130,-1.453678,-1.153116,-0.410964,1.744278,-1.861180,0.974021,-1.248038,0.311028,-0.179804,-0.694653,1.576229,1.521344,0.798678,-1.298883,0.223110,0.863642,-1.779849,0.632791,0.543086,-0.642751,2.101476,-1.803498,1.848908,-1.699003,-0.352004,0.582412,-1.312961,-0.001012,0.752357,0.222561,-0.846298,1.373045,0.263721,0.661408,0.244847,-0.472671,-0.566147,-0.637192,-1.135401,1.166730,0.561644,0.023394,1.481627,-0.678649,1.918135,0.744165,0.794177,0.223872,-0.307994,1.709807,0.060891,-0.656637,-0.468945,0.085840
variable_302,-1.319844,-1.734227,1.175763,-0.054483,0.685235,0.088243,-0.419537,2.201291,-2.238813,-1.147826,0.754686,0.091207,0.485766,0.200079,1.312950,2.030263,0.132872,-0.893716,0.236692,-0.554841,-0.515256,-1.235068,-0.249917,0.800468,-0.891037,-0.635214,0.093400,-0.528838,2.396699,-0.209597,0.640635,1.281549,-1.703500,-1.152305,1.696288,-0.118453,0.685424,1.054694,-0.552385,0.307867,0.061802,0.196532,-1.311348,0.494101,0.928347,-1.053479,-0.199809,0.512803,1.308653,-0.739952,-0.318747,0.506392,-0.906721,-0.544366,0.363743,-1.089674,0.284487,0.197345,-0.933514,-0.279705,-0.816559,-1.419570,-0.613407,1.289421,0.463961,-1.001009,-0.519499,1.952801,0.136245,-0.778742,1.204268,-0.732728,0.903408,-0.621405,-0.571691,-0.870647,-1.473839,0.265705,-0.447301,-0.335809,-0.632977,1.376811,-0.116044,-1.598218,-0.224564,0.547616,0.085865,-0.674913,-0.290836,0.609806,-1.090647,1.147425,-0.990021,0.588965,0.351975,-0.467165,-0.156761,0.079543,1.714686,1.245920
variable_303,0.337262,0.441478,-0.158373,0.689599,0.249023,0.026443,0.526737,0.391311,-0.503089,0.637729,1.014035,-0.029850,-0.230410,-0.103218,-0.701162,-0.133180,-0.383563,-0.706830,0.792807,1.338844,-2.146330,0.900062,1.527896,-0.006343,1.139157,0.694597,-0.445040,-1.705419,-0.175784,0.243296,-0.609146,-0.621088,-1.198209,-0.393316,0.332688,0.178292,-0.219814,0.729964,0.122887,1.704126,-0.421999,-1.504758,0.722931,0.406644,-0.161181,-0.734042,-0.002636,-1.031415,0.460868,0.258776,-0.172622,-0.924238,-0.577235,-0.140350,0.215723,-1.259811,-0.058711,-0.527995,0.818870,0.360339,-1.244580,-0.392560,1.242751,-0.533654,1.249133,0.394332,-0.709230,-0.562407,1.972480,0.107049,1.120645,0.076353,-1.402593,1.433595,-1.241978,0.652519,-0.582890,0.917683,0.632502,-0.041420,0.196674,-2.240792,-0.481164,-1.050764,-0.237982,1.011283,-1.240041,0.433724,-0.647853,1.613321,-0.237649,-0.476813,-0.141048,-0.214420,-0.249880,0.148124,-0.397434,0.470355,0.345242,0.505948
variable_304,0.650921,0.624009,-1.663048,-0.205252,-0.704805,-0.291916,-0.990132,0.660244,1.310476,-0.855594,0.830298,0.547351,-0.474769,1.292646,-0.188727,1.242026,-0.013227,1.093538,-1.578586,-0.055885,0.535906,0.103976,0.811855,-1.129541,0.207177,-2.005927,0.711373,-0.191503,-1.751562,-0.585573,-1.811491,-0.078162,-0.901073,-0.574134,1.104930,-1.305039,-0.647632,-1.183259,-0.016671,2.200153,-2.007512,-0.277805,-0.468588,-0.246017,0.391980,1.122320,0.073962,0.401577,-1.351583,-0.153121,-0.593071,0.846535,1.865600,-1.315976,1.375562,-0.659430,-0.115331,-0.608678,-0.874969,-1.433553,0.382974,-1.152643,1.438826,-0.880210,-1.507489,-0.534321,0.387852,0.031239,1.001368,-2.100442,0.548277,-0.682785,1.911741,1.585252,1.572005,-0.939480,1.910010,-0.155381,0.363919,1.162418,0.136708,-0.331499,1.287638,0.424346,0.261146,-0.189028,-0.331690,1.040488,-0.142140,1.576344,0.598686,0.533234,-0.361738,2.161972,1.424065,-0.284647,0.328006,-0.608420,0.304680,0.975015
variable_305,0.869378,-0.172988,-0.837271,0.787059,0.203914,0.505575,-1.353112,-0.282460,-0.117242,1.630816,2.004110,0.654362,0.480984,-1.071054,-0.740252,-1.131092,2.390555,-1.323731,1.708374,-0.122779,0.056294,-0.140043,-2.027704,-1.936134,-0.829280,-0.267736,-0.887939,-1.290256,1.201227,0.069268,-1.731161,-0.186237,-1.840600,0.964449,-0.485942,-1.848107,0.384844,0.689409,1.106021,-0.518519,0.274670,1.033708,2.501127,-0.995105,-0.798601,-0.315396,-0.060578,-0.866756,-1.741107,0.108064,-0.424022,0.178902,-0.939820,1.020183,0.389575,-1.635296,-0.849248,-1.117517,0.020019,-0.645488,0.557097,0.202636,-0.021196,0.900650,0.175313,0.560047,0.599714,0.515901,0.575566,0.266580,-0.598312,-1.373567,0.088064,1.024290,-1.734597,0.738436,0.433955,-1.336912,0.181376,-0.451564,-1.337294,-1.582015,0.276398,1.046012,-0.204903,-0.440976,-0.105685,-0.138370,-1.885353,1.121454,-0.416259,0.884352,-0.328615,-1.638890,-0.672781,-1.299925,2.509512,0.018250,0.130019,-0.406579
variable_306,0.238427,1.858236,1.270138,-1.466627,-0.379617,1.773056,1.948241,0.774448,-0.794823,0.383797,-0.058317,-0.985261,-0.433016,-2.301074,-2.028849,-0.595672,2.133957,-1.363555,-0.230753,-0.625189,-0.768302,1.329286,-1.528604,-1.151667,0.116762,-0.065980,0.199690,-1.060272,1.811292,-0.542816,1.099716,-0.307938,0.280671,2.855456,-0.656055,-0.684282,1.108470,-0.685144,-0.791579,-0.453797,-1.693083,0.595893,0.891734,-0.175374,-1.261344,-0.362414,-0.382460,0.728953,0.314511,-0.233473,1.016745,-0.695379,-1.639511,-2.171366,1.361657,1.973444,-0.354413,-1.388650,1.361014,-0.768141,0.867125,2.470400,-0.239795,1.183858,-0.502594,0.144845,-0.436877,-0.156835,1.012590,-0.887023,-1.246005,1.897045,0.510315,-1.072937,-0.073346,-0.481697,0.764385,2.911285,1.127428,0.665519,-1.483778,-1.566095,1.181550,-1.058694,0.766852,0.469018,-1.158039,0.506353,-1.912053,1.017649,0.078369,-0.156717,-1.019061,-1.177983,-1.465229,-1.115045,-1.076200,-0.937368,0.914446,0.525525
variable_307,-0.718769,-1.652421,1.144914,0.247499,-0.870978,-1.699788,1.097841,2.629529,0.803344,0.268993,-0.415537,0.800600,-0.809115,0.675783,1.565705,0.120996,0.990627,-0.783504,-1.146059,1.550723,-1.155282,-1.147525,0.694852,-1.738286,-0.526690,0.837656,-0.923576,-0.169394,0.295750,0.000831,2.360027,0.289618,0.625127,0.448787,-1.063112,-0.975471,0.858865,-0.629677,0.457790,0.285904,0.128710,-1.136126,1.120798,0.424675,1.201120,2.128040,0.242790,-0.424337,2.337880,0.537459,0.823594,1.014754,0.096222,-0.624480,0.360430,-0.821048,-0.178760,-0.817641,0.518671,-0.001131,0.536680,-1.216790,-0.692267,0.617478,2.188324,-1.769069,0.332710,0.965858,0.661703,1.033300,-1.252056,0.684974,-0.644183,0.055194,0.030478,0.578998,-0.209502,-0.611533,-0.539854,-1.085514,-1.390269,1.123430,-0.647474,-1.441714,0.476223,0.842222,1.266287,0.171367,-0.659388,0.347846,-0.393635,0.477026,-0.178861,-0.140853,0.387458,-0.493196,0.205825,-0.826130,-2.295694,0.399995
variable_308,1.308479,1.502424,-0.874606,-1.352026,-1.418686,-0.773510,-0.030929,2.469619,0.726891,0.018092,-0.332272,-0.569723,0.881202,-0.381361,0.109391,0.279418,0.584288,-1.593938,0.217437,1.194956,-0.283995,-1.589310,0.742948,-0.020372,0.828312,-0.738887,1.275750,0.691339,1.146104,-1.184483,-0.235603,-1.570350,0.507698,-0.392894,-0.299393,0.364454,0.890299,-2.853381,-0.938079,-0.845096,0.540617,1.101246,0.496617,1.055792,1.784137,1.216001,1.111704,-1.273733,2.120658,0.466691,-0.217220,0.507088,-1.779432,1.569576,-0.797168,-0.582297,-0.286591,-1.220074,-0.727703,1.387355,-1.204463,0.136937,1.635329,0.553548,2.191935,0.609468,0.293630,1.508025,0.231348,-0.380726,-0.416916,-1.767605,-0.094795,-0.181480,-0.135299,-0.567864,1.657768,1.494029,-0.772858,0.997648,0.382679,-0.747264,0.530521,-1.157081,-0.634729,-1.688789,-1.282860,0.095813,-1.746662,0.160086,0.467511,-0.094353,-1.046673,0.979333,-0.588662,-0.451524,-0.291738,1.121513,-0.594390,-0.092417
variable_309,-3.329765,-0.599952,1.824118,0.926795,-1.067222,0.299324,0.777119,0.983149,-0.187863,0.922786,-0.471366,0.374403,0.560642,-0.273836,2.258534,-1.618046,-0.252484,-1.800447,0.131593,0.785315,-1.460368,-0.971227,-2.346125,1.264753,-0.772168,-1.236003,-0.499797,1.227334,1.449988,1.099902,-0.219439,2.096231,-0.188446,-0.816771,1.370075,0.375932,0.483352,-1.101058,-0.987804,1.211177,0.140947,-0.564983,-0.474311,-1.477563,1.078432,0.347424,-0.277395,0.554948,1.315127,1.086187,0.191976,-0.710375,-0.402067,0.978255,-1.662122,1.860502,0.185219,-0.765133,0.125754,1.103261,1.231797,0.862927,0.165212,0.687986,-0.159182,0.258968,-1.777949,0.730891,-1.252243,-0.716622,-0.803920,1.714015,-1.955850,-1.307966,-1.459663,-0.650679,-0.352666,-1.276220,-0.964506,-1.559793,0.885997,0.293252,-0.545810,1.727553,0.899321,-0.491133,0.745755,1.204946,-0.217041,0.208353,-2.348636,-1.156548,0.073804,-1.063826,-0.966490,0.676802,0.040214,-0.182372,-0.350687,0.703198
variable_310,2.034903,0.766854,-0.851703,-0.225930,-0.776163,-0.514625,-0.548259,-0.115386,0.832052,-0.112519,0.471684,1.117538,0.266993,-0.319781,-0.253661,0.475172,-0.416867,-0.597481,-1.933057,1.316647,0.096309,-0.200197,0.888518,0.428580,1.616953,0.565171,-0.705287,-0.304114,0.888255,-0.420394,2.037898,1.253544,-0.221032,1.296894,-0.167484,-1.273745,-0.658809,-0.583115,1.534421,-0.593820,0.616874,-0.172128,0.236386,0.741057,0.753542,-0.853987,0.254756,-0.402068,0.889529,-0.182331,-0.261285,-1.040045,-0.823508,0.518521,-1.689215,-1.329316,-0.670366,-0.665898,-0.404716,-0.715191,-0.860542,-0.491705,0.092957,0.065781,0.804761,0.873857,0.913569,0.109754,0.813178,0.166539,2.254294,0.932902,0.156045,-1.504915,-2.318070,0.217221,-0.341987,-1.200944,-0.899360,-0.402786,-1.122210,-0.403174,-1.168502,0.370550,-1.350469,-0.020903,-0.626222,1.102245,1.827844,1.091399,1.243178,-0.287582,-0.843551,-0.493377,-0.608370,-0.022761,-0.452714,-1.927920,0.060440,0.389413
variable_311,-0.685075,1.220037,-0.449733,-1.109070,-0.766871,1.738144,-1.599859,-0.797350,-0.723011,0.520910,1.895216,-0.320844,0.000522,-0.718249,1.891420,0.884459,1.173562,1.232328,-1.526490,0.070219,1.759941,0.498598,2.315966,1.126559,-0.388462,0.309188,1.246435,-0.860218,-1.591240,-1.880388,-0.423792,0.842283,0.045672,1.159698,-0.250998,0.532050,1.682304,1.634845,-0.230337,-1.575328,-0.446446,1.836882,0.551693,0.843852,-0.263178,-1.039278,0.039381,-0.035849,1.157219,-1.197061,1.781095,0.939846,0.470337,0.381036,-1.630145,-1.315812,2.458271,-0.580208,-0.235647,-1.359335,-0.526077,-0.499009,-0.622052,1.500817,-0.565270,0.552071,0.160184,1.463180,0.293268,0.375128,-1.512774,0.582779,-1.025830,1.226850,-0.061218,-0.998883,-0.834077,-2.530951,0.767825,0.532840,0.770006,0.946326,-0.102891,-0.129129,1.512766,0.134976,-1.192831,-0.633281,-0.479528,-0.787599,0.970502,-1.966931,1.586121,1.440345,0.197715,-0.672600,1.310875,-0.143512,0.852664,-1.692486
variable_312,-1.099077,0.759963,-0.638673,-0.532872,-0.205747,0.736479,0.935896,0.785569,1.478675,-0.061076,-1.381797,0.580505,0.516175,0.497185,0.444038,0.416040,-0.569307,-0.446529,0.078393,-2.351566,0.570761,0.196028,0.798312,0.339063,0.353129,0.216321,0.642153,0.415446,-1.794724,-1.058629,0.123042,-0.536747,3.001784,0.698939,1.651962,-0.892411,0.598824,-1.143411,-0.794515,0.743539,0.013365,-2.341215,-0.427959,0.877818,0.913730,0.281618,0.626915,0.137139,-0.904302,-0.303073,-0.426461,-0.880320,-1.231882,-2.187474,-0.471278,0.061217,0.580202,-0.346684,0.766503,-0.371214,0.409999,-1.364583,-0.197398,-0.353936,-0.118772,0.156146,0.875020,0.870159,0.951267,-0.695455,-0.526444,0.848520,0.150098,-0.986206,-0.378010,-1.069612,0.347969,-1.631399,-0.115072,0.565354,-0.297158,-0.538367,0.910552,0.718321,-0.325493,1.232752,-1.122512,-0.031949,-0.452112,-0.463383,1.934016,-1.073144,0.189194,-0.915436,-1.140294,0.523823,-1.102787,0.404381,-0.561375,1.237574
variable_313,0.373295,1.848596,-1.592447,0.139487,-0.545573,0.740014,-0.130669,-0.495470,0.393038,0.724462,0.739851,2.309385,-0.021018,-1.693048,1.135527,-0.368341,-1.073625,0.157354,0.462143,0.078895,-1.076844,0.708734,-1.269102,0.006971,0.842562,-0.129021,1.592937,-0.043760,-0.847734,1.996726,1.258008,-1.683036,-1.197967,0.452643,0.372020,0.194109,-0.905844,0.117851,-0.966797,-0.616461,0.002686,-0.886338,1.030859,-1.738599,-1.994066,0.286291,2.493844,-0.548614,-0.568894,2.242581,0.402744,-0.598404,1.618758,-1.110750,0.703557,0.449203,0.785944,-1.781049,-0.033643,0.599815,-1.198384,0.439572,-0.307056,-1.242056,-0.045750,-0.934169,-0.775703,1.161492,-1.406736,1.493750,0.878580,-0.729069,0.434329,0.065955,-0.179510,1.015933,0.436196,0.984793,1.329060,-0.061637,-1.641756,-0.214094,0.554082,-0.870267,-0.898126,-0.471966,0.155531,0.181455,0.900653,1.075032,0.773858,0.607849,0.507694,0.545410,0.840372,0.399508,0.170313,-0.745068,-0.151508,1.780539
variable_314,-0.220709,-0.278711,0.466641,-0.016436,0.110559,-0.912933,0.331829,-0.226921,0.400241,0.981500,-0.418825,0.459268,0.818194,0.043530,-0.004921,0.427528,-0.652980,0.224925,1.119046,0.404174,-0.042109,-0.227823,0.116283,1.569338,0.925757,-0.027541,-1.032759,0.394044,0.491804,0.855700,-0.483086,1.973707,-0.514708,0.466769,0.274618,-1.872703,-0.057403,-0.220030,0.382352,0.396645,-0.325178,1.153911,0.199964,-2.269668,0.090848,0.922389,-0.473482,-2.208876,1.129982,0.008249,-1.116016,2.361796,-1.653993,0.053480,-0.101409,-0.375204,-0.116565,-1.204374,1.355984,1.067201,-3.833494,0.632141,-0.262310,-1.220417,-1.338725,-1.642829,-0.186225,0.169309,-1.817651,-0.094331,0.534000,0.390933,-0.484469,0.023492,2.074676,-2.037812,0.878587,0.276832,-1.571932,0.038491,-1.475876,1.195283,-0.584985,0.124185,1.093600,-1.170371,0.714800,1.096298,-0.852954,-1.080784,1.231171,-0.178195,-0.122977,0.194626,0.421952,-0.158315,-2.161248,-0.157436,2.167725,0.660341
variable_315,-1.153843,-0.995594,-1.128406,0.076541,-1.120646,0.514382,0.116242,1.421151,1.210452,-0.280051,1.398044,-0.175050,0.688358,0.402793,-1.276969,0.353400,-1.574808,-1.611662,-1.360214,-0.079498,-0.227194,-0.558034,-0.860209,0.864833,-0.802916,-0.255965,-0.182553,-0.872767,1.098629,0.994363,0.833794,-1.348321,-0.928084,-0.842782,0.324084,-0.141746,1.912433,2.887327,1.468181,0.004455,1.436271,0.599402,-0.643448,-0.558479,-1.358190,-0.210328,0.155134,1.183230,-1.833381,-1.666676,-0.232174,-0.060737,-0.412269,-0.404887,-0.121848,0.349896,0.204634,1.419283,1.250494,-0.085821,-0.884670,-0.058477,1.851886,0.789130,1.395663,0.867625,-0.173705,0.965441,0.075120,-1.629388,-0.086532,-0.266637,-0.263445,0.789366,0.907290,-1.289615,0.953362,0.885142,-0.534090,-0.741934,-2.708227,-0.487736,0.446678,-2.017447,0.009226,0.704855,1.034223,0.061070,-0.760943,1.424393,0.675858,-0.629048,1.630167,0.292285,-0.364806,-1.603406,-0.968896,-1.849676,0.220262,-2.071749
variable_316,0.612708,1.168981,1.497084,0.593848,0.070834,-2.359811,-0.435317,0.639856,-1.101567,-0.817645,0.916679,0.909829,3.080893,-0.226922,-0.485229,2.176534,-1.314504,0.041948,1.416853,-0.063176,1.379533,-1.442378,0.263628,-0.036508,0.669569,-1.963833,-0.249473,-1.084943,0.725646,0.251188,0.435984,0.612529,-1.409971,-1.435151,0.083650,1.719899,1.282956,-0.400199,0.593735,-0.809213,-0.014339,0.029416,0.586233,-0.040769,1.038594,0.657817,-0.723994,-0.790621,1.256735,0.333448,-0.684222,-0.038249,-0.324436,0.308405,0.077908,0.753085,1.206083,1.059392,0.091382,0.491414,0.363906,0.292958,-0.307534,-1.083578,0.170102,-1.357624,0.847314,0.395206,0.169595,1.296199,1.713097,0.599491,-0.011763,1.637881,0.023304,-1.192612,0.925104,-0.332993,0.445245,-0.119746,-0.711416,0.379013,0.059571,1.062612,-0.416332,-1.325205,0.247196,-0.012259,1.453394,-0.707115,2.648741,-2.591295,1.235144,0.700053,-0.781080,1.057890,0.309698,0.920344,-0.272262,0.320030
variable_317,-0.867059,1.627235,-2.368409,-0.032511,0.587591,-0.048043,-0.717459,-0.673836,-0.296580,0.157238,1.348371,-1.023559,1.662820,-0.131265,0.357700,0.239453,3.199498,-2.313517,-0.030059,0.164329,0.975342,-1.052841,-0.421709,0.189497,0.854819,-1.557398,-0.672622,0.051353,-1.359847,0.774029,-0.216448,0.738071,0.103613,0.853206,1.404204,0.590636,0.122673,0.980386,-0.373967,1.251773,0.017356,-0.812753,0.075963,-1.048260,-0.104295,-0.874407,0.259390,-0.261921,-0.403073,0.317472,-0.573484,0.812107,0.624142,-1.252470,0.484338,-0.108935,-0.818907,1.284462,-0.970609,-0.973895,-0.657180,0.576173,-0.505652,-0.307396,0.863849,-0.239156,1.642244,-0.082524,1.828814,0.603973,0.486211,-1.554183,0.890126,0.189304,0.575280,-0.878178,-0.448263,1.185889,0.561012,0.074338,-0.774686,-1.113699,-0.584131,-0.505640,-0.115686,0.004123,-0.263080,0.820597,-1.049360,0.109340,1.123086,-0.656280,-0.592965,-3.102431,1.013503,2.327148,-1.727339,-1.058977,-0.701097,0.828489
variable_318,-1.045854,-0.156610,0.453450,-1.651378,-1.745713,0.575494,0.739911,0.566159,0.062687,-0.570841,1.307316,-1.484439,1.052821,-0.029393,2.180565,-0.981926,-1.929842,-1.103211,-1.135375,-1.656407,0.276406,0.777511,-0.564160,1.732133,-0.454473,1.281448,-1.166034,-0.658156,-0.506325,0.235607,1.128206,-0.196940,-0.006850,0.712109,0.721333,-0.132064,-0.117577,0.356585,0.378292,-1.550761,-1.318194,0.073009,-0.355139,1.024620,0.831348,-1.832790,-0.085073,-0.843838,-1.425346,0.476047,0.199223,0.153322,0.403704,0.179597,-0.461870,0.400078,-1.624118,0.577133,0.723009,-0.033265,2.922186,0.963631,-1.309196,1.906838,-0.708603,1.307140,-0.390883,0.366634,1.129772,0.080287,-0.910008,2.115645,-1.162450,-1.422418,-1.285923,0.961782,1.154981,0.070111,0.287860,1.177672,0.126586,0.224354,2.043607,-0.444615,-2.379977,0.931592,-1.894502,0.042775,-1.300215,-1.622332,-0.340327,0.298928,1.368434,3.330415,-0.325722,-1.989537,0.019963,1.567901,0.244810,-0.013831
variable_319,0.466519,0.281201,-1.541443,1.099662,0.026324,0.689921,0.234127,-0.233711,0.282518,1.298428,-0.934102,-2.442129,1.994721,0.958656,-0.237507,-0.199010,1.396750,-0.054782,0.750235,0.180406,-2.321961,0.059711,0.309034,-0.703247,-0.946160,-0.084803,-0.398883,0.055369,-0.726271,1.130943,0.404116,-0.485555,2.177275,0.977338,0.060960,-0.193667,-0.067874,2.203515,-2.331032,-1.109955,-0.887838,-0.099205,0.533996,-0.089715,-0.095571,-0.262237,1.658368,0.089517,0.951463,0.039807,-0.111576,-1.090773,0.206335,-0.540009,-0.708968,-1.146533,-0.576544,1.927184,1.504828,-2.882778,-0.964928,0.879862,-0.794359,2.329049,-1.093407,1.301438,0.321961,0.867480,-0.096791,0.436215,0.377404,0.231027,-0.068217,0.495630,0.613974,-0.047895,-1.043786,-0.555205,1.693404,-0.092505,-0.360220,1.004495,-1.499608,1.836928,-0.960758,-0.189828,1.020180,-0.511405,1.383130,-1.088011,-0.300148,0.319521,-0.394922,-1.131791,-1.258966,0.333801,1.153066,-1.319709,-1.472207,0.472650
variable_320,0.187479,0.105771,0.646939,0.627505,0.344010,-1.066532,-0.954411,2.182210,0.867560,0.506210,-0.663143,0.334592,0.995697,1.396697,1.099946,1.196730,1.176275,1.080517,0.105783,3.478508,-0.613973,0.934666,-1.224830,1.392811,0.955580,-0.584822,-0.374956,1.168128,-1.321583,1.085712,-0.918196,-1.274908,2.169445,0.027064,-0.763135,-1.165365,-1.112240,0.354519,-0.188010,0.803680,0.444482,-0.450662,-1.494287,-1.632953,-0.314038,0.886047,0.166783,-1.437381,-1.393421,-0.240868,-0.142979,-1.322692,0.947463,-1.061847,0.300864,-0.684931,-0.216230,1.535167,0.370430,0.508406,1.220546,-0.389399,1.742791,2.442477,1.460977,0.109295,1.343271,-0.903192,-0.318793,0.435644,1.217678,1.326876,-0.367053,0.567427,-0.368007,2.109573,0.347818,0.433605,1.528458,2.184822,-0.587892,1.387173,1.088078,1.527722,-0.834386,0.473654,1.885923,-0.486831,1.723856,-0.448989,-0.608344,-1.308191,0.804479,-1.546056,0.179993,-0.485597,-1.471409,-0.611672,0.555403,-1.596256
variable_321,0.338661,-0.984467,0.926539,0.720875,0.037706,0.934291,0.275244,0.994704,-1.743708,-0.058290,0.657072,-1.421522,0.498896,-0.470193,-0.824926,-0.869781,0.832513,-0.137169,-2.329173,-0.895386,0.114939,0.195050,-0.909927,-0.570710,0.513041,-0.181100,1.407754,1.476700,1.342674,0.694311,-1.432158,-1.214740,-0.366405,0.129092,0.684385,2.127383,0.474714,0.332726,0.728073,0.730723,-1.493082,-1.928042,-0.158549,0.559495,0.281072,-0.186075,0.601698,-0.713195,0.835683,-0.922364,-0.056349,-0.962709,1.154893,2.400501,0.374642,-0.698475,0.543701,-1.583714,-0.648374,-0.469525,-0.052889,0.667356,0.929379,-0.087226,0.978947,1.610288,-0.069787,0.744756,1.228206,-0.125670,1.057144,0.734578,2.788994,-0.027458,-0.323964,-0.416681,-0.966080,0.002198,0.055920,-0.948748,0.401547,-0.622030,0.487346,0.290103,0.059261,-0.810618,-0.202614,0.320298,0.884011,-0.584481,-1.307203,-1.147701,-0.547344,0.615587,-1.911786,-1.074293,-0.342197,-0.762768,-1.475041,0.237814
variable_322,-0.341328,-1.707330,-1.184974,1.639739,-1.826436,-0.880507,0.791709,-1.013371,0.147890,0.473957,1.924262,-0.832746,-0.113007,0.430638,-0.139580,-2.437204,-0.488464,1.249840,0.799026,-0.671522,0.901483,0.474857,0.928213,-0.399774,1.017620,0.313995,-0.227397,-0.242275,0.890444,-0.297383,-0.031059,-1.539264,-2.093323,0.135188,0.975134,-0.419235,-3.404879,0.399559,-1.284723,-0.150179,-0.641138,-1.272943,-1.196801,0.519911,-0.842517,-0.811031,0.516178,-2.147418,-2.471167,-0.033551,1.093300,1.005856,-0.409034,-1.337415,0.036178,-1.346841,1.316653,-0.827068,-0.326436,0.220246,1.398406,2.018345,-1.197394,0.538875,-0.906526,0.599658,0.786516,-1.064030,0.001287,1.864779,-0.674267,1.310204,-0.194928,0.311611,1.265040,-0.184570,0.904820,1.213493,-2.282638,-0.021097,-0.906959,0.311317,1.275308,0.874290,-0.946511,-0.144446,0.195998,-1.728519,1.219936,1.944747,0.637584,-0.418229,0.776931,0.168164,-0.449688,-0.470435,0.115469,-0.154586,1.435804,0.281888
variable_323,1.223639,-0.252296,-0.445119,0.650169,1.201521,0.573148,-1.747151,-0.632659,0.748525,0.416269,-0.112629,-0.126665,1.270877,0.618648,2.135252,0.116121,-1.829721,-0.656242,0.357520,1.630876,0.199485,-1.288024,-0.253978,-1.709073,-1.796871,0.597338,0.008220,1.442607,-0.622100,0.159077,-1.284085,1.245657,0.811769,-0.769534,0.178283,1.093052,-0.957736,0.767046,-0.658113,0.711307,-0.525559,0.494805,1.955998,1.145565,-1.138424,-0.793968,-0.694301,1.945450,-0.006918,-0.239323,1.582864,-0.089451,-0.738593,-1.325671,-1.040080,-0.614863,-2.128506,2.126954,0.970581,1.090385,1.718584,-0.955013,0.301546,-0.012949,0.800836,0.336755,-1.478597,-1.078738,0.850133,0.229071,0.406409,0.193825,0.371885,1.111973,1.634314,1.191812,1.160595,1.166512,-0.828367,-0.120039,-1.108169,0.485583,0.495223,-1.909817,-0.969850,0.220932,-0.156218,0.207745,-0.125325,0.023901,-0.522702,-2.340923,0.356754,-2.986181,-0.272797,0.863426,0.159266,0.801892,-0.983992,-0.809083
variable_324,-1.439974,-0.592396,-0.187076,-1.583962,0.574486,-0.112193,1.668984,0.020575,0.575476,0.418237,-0.504204,-1.342841,0.350725,0.142041,1.163279,0.545533,2.402581,-0.822989,0.374928,0.978996,1.388879,-1.176698,1.696713,-0.546893,0.307589,0.294266,-0.448654,-1.201736,-0.380515,0.744064,0.071119,-0.483922,-0.347166,1.176249,0.207464,-0.371674,0.105698,-0.746563,-0.997991,-1.211316,0.718664,-0.515809,0.174413,1.016756,0.460928,0.602370,-0.195274,2.093794,-0.895699,-0.691307,0.526207,-1.642667,1.511978,0.891325,0.249177,-0.243911,0.041654,0.808694,-0.534474,-0.292520,0.018825,0.349931,1.418496,1.016794,-1.138324,0.657886,-0.854315,1.519412,-2.001477,0.839192,-0.328771,-0.791294,-0.677331,-1.249316,0.964312,-0.372878,-0.837037,-0.483573,-0.846066,-0.413396,0.743143,-0.173028,0.514978,0.177462,0.334893,-1.599706,0.552588,0.375028,-1.001327,-1.064333,1.325923,0.127453,-0.110818,-0.338111,-0.168493,0.069526,0.087039,-0.623183,-0.631758,-0.177081
